ID	Model_type	Model_number	Prediction_number	pdockq	ppv	pdockq2	pae	plddt	ptm	iptm	ranking_confidence	correct_result
6zk5	unrelaxed_multimer_v3	5	5	0.5945058135493627	0.93172991	[0.6324320155543044, 0.6350637152616224]	[0.9057551, 0.9063851]	[92.29616666666666, 92.35083333333337]	0.9009218726509313	0.87841797	0.8829187495301862	1
7aal	unrelaxed_multimer_v3	1	1	0.7348624797675365	0.98128027	[0.9208072274924327, 0.9213029675318912]	[0.98312175, 0.98314095]	[97.65034934497815, 97.67292576419213]	0.8761207439773918	0.8791592	0.8785515184854198	1
7aal	unrelaxed_multimer_v3	1	2	0.7346908778215958	0.98128027	[0.9192034993542316, 0.919708877362525]	[0.98280084, 0.98287994]	[97.60312499999999, 97.62017857142857]	0.8753712635388458	0.8781004	0.8775545688698785	1
7aal	unrelaxed_multimer_v3	1	3	0.7348323058470487	0.98128027	[0.9219357019155997, 0.9221076491795575]	[0.9832742, 0.98324996]	[97.69095652173912, 97.7018695652174]	0.8769527941485863	0.87999237	0.8793844514993951	1
7aal	unrelaxed_multimer_v3	1	4	0.7346367257832094	0.98128027	[0.9170270048462662, 0.9173650163122318]	[0.9824104, 0.9824375]	[97.53480176211454, 97.54872246696034]	0.8737056278155086	0.87667024	0.8760773186478186	1
7aal	unrelaxed_multimer_v3	1	5	0.7345581506814137	0.98128027	[0.920192629716028, 0.9204052676215309]	[0.98302644, 0.9830089]	[97.62948497854076, 97.64171673819743]	0.8753598385327829	0.87827015	0.8776880870913222	1
7aal	unrelaxed_multimer_v3	2	1	0.7346932630804262	0.98128027	[0.9150186190343068, 0.915714034323016]	[0.98199576, 0.9820447]	[97.47738938053097, 97.5066371681416]	0.8625324454572195	0.8733397	0.8711782591872692	1
7aal	unrelaxed_multimer_v3	2	2	0.7346842073490784	0.98128027	[0.9163000142899851, 0.9166379516940144]	[0.9821031, 0.98210734]	[97.5296, 97.54577777777779]	0.8632844035200024	0.8747076	0.872422944394186	1
7aal	unrelaxed_multimer_v3	2	3	0.7345349518880051	0.98128027	[0.9175614597723782, 0.917455207150692]	[0.98233443, 0.9822607]	[97.56861607142858, 97.5707142857143]	0.8627261586135441	0.8735575	0.8713912381161415	1
7aal	unrelaxed_multimer_v3	2	4	0.7345889127545692	0.98128027	[0.9176390241683993, 0.9176652621916113]	[0.982385, 0.98235977]	[97.56741071428571, 97.57120535714284]	0.8613747229065272	0.8738464	0.8713520739453191	1
7aal	unrelaxed_multimer_v3	2	5	0.7345215357975298	0.98128027	[0.9140770953258334, 0.9146469902402296]	[0.9817166, 0.98177475]	[97.45897321428572, 97.48111607142859]	0.8626032440379954	0.8724948	0.8705165022316714	1
7aal	unrelaxed_multimer_v3	3	1	0.7340329278028284	0.98128027	[0.9090334056973428, 0.9092043369528184]	[0.9809267, 0.9809588]	[97.29111607142859, 97.29625]	0.8711076955838003	0.8715967	0.8714988943108519	1
7aal	unrelaxed_multimer_v3	3	2	0.7339385312366159	0.98128027	[0.9085075398405302, 0.9090518889080733]	[0.9808965, 0.9810204]	[97.26852678571429, 97.28272321428572]	0.8706912620175702	0.87128663	0.8711675569079087	1
7aal	unrelaxed_multimer_v3	3	3	0.7339388459375343	0.98128027	[0.9061675537413284, 0.9068593821865051]	[0.9804309, 0.98056465]	[97.20102678571429, 97.2213392857143]	0.8686686267238631	0.869045	0.8689697406645969	1
7aal	unrelaxed_multimer_v3	3	4	0.7343156705993725	0.98128027	[0.9120632680681118, 0.911740403856373]	[0.9814917, 0.9813973]	[97.38279999999999, 97.37639999999999]	0.872260871545262	0.87280595	0.8726969367297068	1
7aal	unrelaxed_multimer_v3	3	5	0.7340599439682333	0.98128027	[0.9105685497757982, 0.9111886748955264]	[0.9811869, 0.98129964]	[97.34008888888889, 97.35915555555556]	0.8718832875006127	0.8724256	0.8723171501301274	1
