ID	Model_type	Model_number	Prediction_number	pdockq	ppv	pdockq2	pae	plddt	ptm	iptm	ranking_confidence	correct_result
7b56	unrelaxed_multimer_v3	3	4	0.3103075181697608	0.81190228	[0.7074916432013812, 0.6666480531178437]	[0.94687897, 0.94964576]	[91.53064516129032, 89.50322580645161]	0.886074801721839	0.86019355	0.8653698008137282	1
7b56	unrelaxed_multimer_v3	3	5	0.3112910425913536	0.81190228	[0.7122654041831508, 0.6703214144192845]	[0.9482235, 0.9506958]	[91.60774193548387, 89.56225806451613]	0.8870379054548159	0.86402977	0.8686313931942348	1
7b56	unrelaxed_multimer_v3	4	1	0.3113232794224377	0.81190228	[0.7421211408728471, 0.7085685609321238]	[0.95306855, 0.95618594]	[92.43566666666669, 90.68599999999999]	0.8884819605565892	0.87200975	0.8753041954560444	1
7b56	unrelaxed_multimer_v3	4	2	0.310149746952075	0.81190228	[0.7369601715786103, 0.7016869430940909]	[0.9520444, 0.955234]	[92.31032258064515, 90.48064516129034]	0.8884835851652402	0.86975026	0.8734969260784582	1
7b56	unrelaxed_multimer_v3	4	3	0.3016708627050484	0.81190228	[0.7284697638226374, 0.7034774875762237]	[0.95276326, 0.95656675]	[91.87206896551722, 90.43137931034484]	0.8824935052222078	0.8677341	0.8706859607185139	1
7b56	unrelaxed_multimer_v3	4	4	0.3812044389227201	0.85453785	[0.09034177932399154, 0.2433490496463147]	[0.6990268, 0.7642676]	[70.20307692307692, 84.53557692307692]	0.8862520116416783	0.86666507	0.8705824545591707	1
7b56	unrelaxed_multimer_v3	4	5	0.3596980658342686	0.84294946	[0.10040452519187686, 0.254197787906086]	[0.70780736, 0.7807565]	[71.59625, 83.68770833333333]	0.8845370146099725	0.8695301	0.8725314683211645	1
7b56	unrelaxed_multimer_v3	5	1	0.2781693994237023	0.80223507	[0.5838848081134855, 0.6007966111589104]	[0.9219216, 0.9313421]	[88.5115625, 88.36625]	0.8791659091684298	0.8580623	0.8622830433601754	1
7b56	unrelaxed_multimer_v3	5	2	0.3557041178711155	0.84294946	[0.05778556344121187, 0.23109953337107544]	[0.64844024, 0.74585867]	[65.21943396226413, 85.47132075471697]	0.8850942384129159	0.8647362	0.868807807185757	1
7b56	unrelaxed_multimer_v3	5	3	0.3012796766502562	0.81190228	[0.6098246739980983, 0.6213462740645772]	[0.9274772, 0.93738574]	[89.135, 88.69733333333336]	0.8828531741869574	0.8623639	0.866461734767201	1
7b56	unrelaxed_multimer_v3	5	4	0.2804424387106971	0.80223507	[0.5910367895082927, 0.6205442677533927]	[0.92401034, 0.9346791]	[88.63166666666666, 88.91900000000001]	0.8798361352395381	0.8594675	0.8635412321748608	1
7b56	unrelaxed_multimer_v3	5	5	0.3053947391171239	0.81190228	[0.6954338213182256, 0.6507325189114104]	[0.94662285, 0.948878]	[91.03290322580646, 88.89032258064518]	0.8836484002152694	0.8630483	0.8671683320816281	1
7dng	unrelaxed_multimer_v3	1	1	0.1334729360000679	0.70615739	[0.3716894312947305, 0.022179866026304375]	[0.7744681, 0.51565576]	[93.07083333333334, 52.135]	0.8631425651305975	0.5459684	0.6094032437084925	1
7dng	unrelaxed_multimer_v3	1	2	0.1996631674173811	0.75941223	[0.46324074223075923, 0.026915545671546172]	[0.81284815, 0.54869074]	[94.02666666666666, 55.02999999999999]	0.8695651000002405	0.5799912	0.6379059971423822	1
7dng	unrelaxed_multimer_v3	1	3	0.1989158240249279	0.75941223	[0.509099096106118, 0.03221298552644237]	[0.8319189, 0.57792664]	[94.2957142857143, 57.359285714285726]	0.8693458172806456	0.6026512	0.6559901065255871	1
7dng	unrelaxed_multimer_v3	1	4	0.1901677136235913	0.74006263	[0.4848093793772354, 0.03084254684261012]	[0.82289433, 0.5691925]	[94.04384615384615, 56.99846153846154]	0.8678729717293056	0.59454215	0.6492083109291131	1
7dng	unrelaxed_multimer_v3	1	5	0.1434018298662466	0.71391784	[0.3199774689825735, 0.019100532324695642]	[0.74868494, 0.48391336]	[92.60461538461537, 50.01923076923077]	0.8586024831246647	0.5119896	0.5813121714296204	1
7dng	unrelaxed_multimer_v3	2	1	0.1658315747640926	0.73044282	[0.20775447033183164, 0.0116052642221736]	[0.6776296, 0.38992172]	[91.50382352941176, 35.79617647058823]	0.8481014609036264	0.3811468	0.4745377230584108	1
7dng	unrelaxed_multimer_v3	2	2	0.2005336232857022	0.75941223	[0.22237159654202673, 0.012704096761622506]	[0.6817311, 0.40627173]	[92.58090909090909, 39.46636363636364]	0.851371689729405	0.3922633	0.4840849725589181	1
7dng	unrelaxed_multimer_v3	2	3	0.2166507135152366	0.75941223	[0.21924256670913445, 0.01212145480079798]	[0.67364585, 0.386721]	[93.34718749999999, 38.7175]	0.8518889923343491	0.39854714	0.4892155126621213	1
7dng	unrelaxed_multimer_v3	2	4	0.2576744496041174	0.78549007	[0.22908849231085102, 0.012687484114315303]	[0.69073933, 0.40500286]	[92.0826923076923, 39.51807692307693]	0.8503779948840149	0.41648257	0.5032616532065394	1
7dng	unrelaxed_multimer_v3	2	5	0.2913085617181545	0.80223507	[0.2269671920022849, 0.01180740712395624]	[0.6805394, 0.38399106]	[93.23738095238095, 37.408095238095235]	0.8517647266248201	0.40689048	0.4958653306933112	1
7dng	unrelaxed_multimer_v3	3	1	0.0954525019032583	0.66728511	[0.17390822221453817, 0.013557525228332572]	[0.6513708, 0.41020402]	[90.82095238095238, 42.54523809523809]	0.8541163360345243	0.4195878	0.506493499979732	1
7dng	unrelaxed_multimer_v3	3	2	0.1762968215350884	0.74006263	[0.20153915093259095, 0.013904804397094218]	[0.6635016, 0.41894197]	[92.71124999999999, 42.940000000000005]	0.854653784113703	0.42443866	0.5104816811238881	1
7dng	unrelaxed_multimer_v3	3	3	0.1775779406677154	0.74006263	[0.23319506894423353, 0.015987506034645264]	[0.683982, 0.45100874]	[93.42190476190476, 46.18333333333333]	0.8572707541754903	0.45058915	0.5319254709873809	1
7dng	unrelaxed_multimer_v3	3	4	0.1033174518009303	0.68635536	[0.174663712437456, 0.013652154669121865]	[0.6523341, 0.41617614]	[90.79199999999999, 42.29149999999999]	0.8546313425578108	0.41592842	0.5036690072353172	1
7dng	unrelaxed_multimer_v3	3	5	0.1452876868844092	0.71391784	[0.2069597940416709, 0.012812021431075056]	[0.67803615, 0.39342105]	[91.35727272727273, 41.23272727272728]	0.8525698550108881	0.41161585	0.4998066498351854	1
7dng	unrelaxed_multimer_v3	4	1	0.1315271056461068	0.70615739	[0.17418262021902273, 0.012314816001569024]	[0.65537727, 0.37021613]	[90.30380952380953, 41.42000000000001]	0.8544844905149875	0.4073848	0.4968047483685004	1
7dng	unrelaxed_multimer_v3	4	2	0.1394976003790633	0.71391784	[0.18342581388457643, 0.012752120171838239]	[0.665018, 0.37636533]	[90.22904761904762, 42.825238095238106]	0.8541551871481152	0.40096086	0.491599727538876	1
7dng	unrelaxed_multimer_v3	4	3	0.1566044146559085	0.73044282	[0.15823227187707511, 0.011664520130722649]	[0.63107705, 0.3638785]	[91.38629629629631, 38.689259259259266]	0.8540495973774038	0.39275664	0.4850152322043626	1
7dng	unrelaxed_multimer_v3	4	4	0.1465522926668027	0.71391784	[0.13660102424145767, 0.011093593128098779]	[0.61242265, 0.35367808]	[90.43892857142858, 36.38928571428572]	0.8548623379565256	0.4005372	0.4914022218485073	1
7dng	unrelaxed_multimer_v3	4	5	0.1438529296052055	0.71391784	[0.18299878707619394, 0.012567530851020494]	[0.66215855, 0.3794496]	[90.56263157894738, 41.620000000000005]	0.8552863047362372	0.40752247	0.4970752367544374	1
7dng	unrelaxed_multimer_v3	5	1	0.1573370313509111	0.73044282	[0.1399536243947542, 0.01142387172037609]	[0.6215708, 0.37714505]	[89.71095238095238, 36.01285714285714]	0.8535995146434456	0.39221767	0.4844940356572658	1
7dng	unrelaxed_multimer_v3	5	2	0.1654778502214143	0.73044282	[0.14971372412366035, 0.011560763973816203]	[0.6310568, 0.3759264]	[90.02041666666666, 36.88625]	0.8533626430776697	0.39272296	0.4848509000449773	1
7dng	unrelaxed_multimer_v3	5	3	0.1670026156590742	0.73044282	[0.1503386567981803, 0.012904409181842165]	[0.63087183, 0.4147933]	[90.14961538461537, 39.49076923076923]	0.8523922864227973	0.4071672	0.4962122143036024	1
7dng	unrelaxed_multimer_v3	5	4	0.1137120099394652	0.68635536	[0.13974356745370944, 0.011270593200881678]	[0.6211535, 0.35040465]	[89.73380952380951, 37.83142857142857]	0.852456290146849	0.37102062	0.4673077501100583	1
7dng	unrelaxed_multimer_v3	5	5	0.1699764767899186	0.73044282	[0.1336710934192545, 0.011205189630247685]	[0.6082875, 0.3675227]	[90.50363636363637, 35.684545454545464]	0.8515717712442502	0.36901492	0.465526289292185	1
7e0b	unrelaxed_multimer_v3	1	1	0.3073729951629187	0.81190228	[0.8416943523166613, 0.6611057049416789]	[0.9647054, 0.9248837]	[95.72566666666668, 91.65466666666661]	0.868649278945289	0.8707662	0.8703428337706252	1
7e0b	unrelaxed_multimer_v3	1	2	0.3038829041714762	0.81190228	[0.8270500434962118, 0.6474343560617859]	[0.96110857, 0.9217152]	[95.414, 91.36366666666667]	0.8657787481874785	0.863963	0.8643261559790485	1
7e0b	unrelaxed_multimer_v3	1	3	0.3089016166996114	0.81190228	[0.8466005422793607, 0.6486551517375211]	[0.963466, 0.91996217]	[96.07466666666664, 91.59200000000001]	0.8734078070801823	0.8647763	0.8665026120599575	1
7e0b	unrelaxed_multimer_v3	1	4	0.3262602047866179	0.83367787	[0.8703214707367521, 0.6686831626043067]	[0.96815985, 0.92334884]	[96.71099999999998, 92.14233333333331]	0.8776063455266641	0.87003946	0.8715528395399031	1
7e0b	unrelaxed_multimer_v3	1	5	0.3114218107822898	0.81190228	[0.8615114170993343, 0.6473418815146046]	[0.9660886, 0.9186774]	[96.50499999999998, 91.66166666666662]	0.8756509584437818	0.86405706	0.8663758429338737	1
7e0b	unrelaxed_multimer_v3	2	1	0.308394270312191	0.81190228	[0.8930994261650309, 0.6641217785568561]	[0.9705166, 0.92087305]	[97.559, 92.1876666666667]	0.8881178954567714	0.8579644	0.8639950962727508	1
7e0b	unrelaxed_multimer_v3	2	2	0.3083777908212595	0.81190228	[0.8918785718649227, 0.6738179572502205]	[0.97132903, 0.92326826]	[97.4186666666667, 92.37766666666666]	0.886373967135584	0.86254394	0.8673099458624196	1
7e0b	unrelaxed_multimer_v3	2	3	0.2967474917599183	0.80223507	[0.8920551796507303, 0.658238397916535]	[0.969854, 0.9183685]	[97.57533333333335, 92.17733333333335]	0.888569875742002	0.8567817	0.8631393520404903	1
7e0b	unrelaxed_multimer_v3	2	4	0.3105061723885733	0.81190228	[0.8965939675690687, 0.6793470608310358]	[0.9718634, 0.923865]	[97.59233333333334, 92.56266666666666]	0.8890677695429668	0.8627783	0.8680361987145016	1
7e0b	unrelaxed_multimer_v3	2	5	0.3079933572103895	0.81190228	[0.8928503420298108, 0.6673803375788695]	[0.971094, 0.92204726]	[97.48900000000002, 92.21466666666669]	0.886324009184293	0.8606018	0.8657462280758723	1
7e0b	unrelaxed_multimer_v3	3	1	0.3184796634202326	0.82238224	[0.8836214730576807, 0.6874295529158979]	[0.97177005, 0.92433476]	[96.97966666666666, 92.87333333333336]	0.8709348693946504	0.86109483	0.8630628398152095	1
7e0b	unrelaxed_multimer_v3	3	2	0.3170137239665984	0.82238224	[0.8777947316512534, 0.6760148248509357]	[0.9693782, 0.9219582]	[96.942, 92.60633333333332]	0.8733433912410767	0.85538477	0.8589764918926246	1
7e0b	unrelaxed_multimer_v3	3	3	0.3164100600994569	0.82238224	[0.8774762904375089, 0.6773446860302222]	[0.97008795, 0.9226715]	[96.85599999999997, 92.59366666666666]	0.8695443578449932	0.85510784	0.8579951466697067	1
7e0b	unrelaxed_multimer_v3	3	4	0.3043607194006383	0.81190228	[0.8732104963159278, 0.6634557304440317]	[0.968051, 0.91925496]	[96.85799999999999, 92.32033333333335]	0.8723952676796428	0.850319	0.8547342758564853	1
7e0b	unrelaxed_multimer_v3	3	5	0.3048583932449855	0.81190228	[0.8747057042041042, 0.6743527710172266]	[0.96916044, 0.92228687]	[96.81766666666671, 92.4996666666667]	0.8706290304394213	0.8561643	0.8590572273677916	1
7e0b	unrelaxed_multimer_v3	4	1	0.293011022267683	0.80223507	[0.8439280680872657, 0.6013744821191171]	[0.9608809, 0.90895736]	[96.20965517241382, 90.56862068965519]	0.8726722984948146	0.8461964	0.8514915901310919	1
7e0b	unrelaxed_multimer_v3	4	2	0.3099993684755762	0.81190228	[0.81287462570034, 0.6656725489628497]	[0.9619328, 0.93091404]	[94.69206896551725, 91.26137931034484]	0.8542934782624669	0.8676825	0.8650047089123811	1
7e0b	unrelaxed_multimer_v3	4	3	0.3040647804572148	0.81190228	[0.8363266141124578, 0.6487662528160917]	[0.9634914, 0.92387885]	[95.6003448275862, 91.20862068965518]	0.8626371193020514	0.86260355	0.8626102600115334	1
7e0b	unrelaxed_multimer_v3	4	4	0.2895237124206791	0.80223507	[0.8166799794418643, 0.6519618012755738]	[0.960635, 0.92548555]	[94.99137931034485, 91.19137931034481]	0.8601390058876778	0.863189	0.8625789867854458	1
7e0b	unrelaxed_multimer_v3	4	5	0.2936846886041038	0.80223507	[0.8446434939897887, 0.6230149063585018]	[0.96270823, 0.9161258]	[96.05999999999997, 90.83034482758623]	0.8706791145442322	0.8528427	0.8564099737572352	1
7e0b	unrelaxed_multimer_v3	5	1	0.3028181092094877	0.81190228	[0.8704293234187704, 0.6813572465327017]	[0.96994907, 0.924993]	[96.53766666666665, 92.53866666666663]	0.8732955206097245	0.87186927	0.872154516948483	1
7e0b	unrelaxed_multimer_v3	5	2	0.2882273430774795	0.80223507	[0.8581242656249305, 0.6684813643619208]	[0.9680412, 0.92260253]	[96.15275862068965, 92.20793103448278]	0.8663246624994365	0.86923045	0.8686492918596286	1
7e0b	unrelaxed_multimer_v3	5	3	0.3008877366377199	0.81190228	[0.863790978826955, 0.6812133966458517]	[0.9693587, 0.92538273]	[96.28566666666667, 92.49333333333338]	0.8672697062946617	0.87033224	0.8697197341056121	1
7e0b	unrelaxed_multimer_v3	5	4	0.3030568889877459	0.81190228	[0.8716052482225257, 0.6883391772760666]	[0.97047406, 0.92686135]	[96.54066666666668, 92.66033333333338]	0.8705405198566819	0.8712038	0.8710711281107407	1
7e0b	unrelaxed_multimer_v3	5	5	0.3106483071587734	0.81190228	[0.8516985682766147, 0.7117272288712102]	[0.97082925, 0.93570876]	[95.57999999999998, 92.80931034482758]	0.8602378905720365	0.87975174	0.8758489716233184	1
7e3m	unrelaxed_multimer_v3	1	1	0.207146750647858	0.75941223	[0.8312627690816331, 0.5855980509032486]	[0.9659414, 0.9153792]	[95.12750000000001, 89.22166666666665]	0.915376643461636	0.90783566	0.909343858584295	1
7e3m	unrelaxed_multimer_v3	1	2	0.208274712780638	0.75941223	[0.832887944100004, 0.59505300006077]	[0.9663524, 0.9173853]	[95.16083333333334, 89.4525]	0.915618704573183	0.9092046	0.9104874227078495	1
7e3m	unrelaxed_multimer_v3	1	3	0.2069668838263537	0.75941223	[0.8308542687216113, 0.5844125102370412]	[0.9660409, 0.9153848]	[95.09916666666668, 89.1675]	0.914513573667103	0.9089702	0.9100788564723122	1
7e3m	unrelaxed_multimer_v3	1	4	0.207177596068817	0.75941223	[0.8324178332918325, 0.5812886228488091]	[0.9660848, 0.9148224]	[95.16583333333334, 89.08083333333333]	0.9155810930924564	0.90823936	0.90970771031771	1
7e3m	unrelaxed_multimer_v3	1	5	0.2112463602279742	0.75941223	[0.844030614798951, 0.6174998247808607]	[0.9690073, 0.9221675]	[95.40749999999998, 89.99]	0.916199286821422	0.9137614	0.9142489592319604	1
7e3m	unrelaxed_multimer_v3	2	1	0.2023321594808168	0.75941223	[0.8531887672146046, 0.6531531396615331]	[0.9729977, 0.9269575]	[95.43545454545455, 91.09909090909092]	0.9127207174830396	0.9215351	0.9197722032652846	1
7e3m	unrelaxed_multimer_v3	2	2	0.2149217179501925	0.75941223	[0.8476849661820288, 0.6476114597294037]	[0.971637, 0.9253673]	[95.31636363636363, 91.0109090909091]	0.9122950225348828	0.9211603	0.9193872290705752	1
7e3m	unrelaxed_multimer_v3	2	3	0.2012827608143513	0.75941223	[0.8463807045798968, 0.6475623475820794]	[0.9716772, 0.9256966]	[95.25272727272727, 90.97636363636364]	0.9114732756194556	0.92188287	0.9198009493743794	1
7e3m	unrelaxed_multimer_v3	2	4	0.2045328441489829	0.75941223	[0.8601747411507592, 0.6690826355002548]	[0.97377187, 0.92968744]	[95.68166666666667, 91.53166666666665]	0.9155391843780574	0.92452145	0.9227249938580334	1
7e3m	unrelaxed_multimer_v3	2	5	0.2045222484674947	0.75941223	[0.8587111935866891, 0.6702231385843236]	[0.9743685, 0.9301212]	[95.55545454545455, 91.53909090909092]	0.914154454495002	0.9251247	0.9229306547692396	1
7e3m	unrelaxed_multimer_v3	3	1	0.2030216562346682	0.75941223	[0.870762291302807, 0.6098214388518064]	[0.9741864, 0.9123106]	[96.13333333333333, 90.61666666666667]	0.9176769066251224	0.9184276	0.9182774505694092	1
7e3m	unrelaxed_multimer_v3	3	2	0.2017492550967813	0.75941223	[0.8685256605400199, 0.6005224964631158]	[0.97392124, 0.9102478]	[96.055, 90.40166666666666]	0.9183939818476108	0.91759753	0.9177568221873932	1
7e3m	unrelaxed_multimer_v3	3	3	0.2000808444563481	0.75941223	[0.8609246161322223, 0.5940776541811376]	[0.97272724, 0.909782]	[95.81916666666666, 90.15583333333335]	0.9169240747899564	0.91618985	0.916336694459334	1
7e3m	unrelaxed_multimer_v3	3	4	0.2019539206586251	0.75941223	[0.867238101905342, 0.6011478322023833]	[0.97343063, 0.9102307]	[96.04333333333335, 90.43166666666667]	0.9182012028537307	0.916886	0.9171490181891544	1
7e3m	unrelaxed_multimer_v3	3	5	0.2040141181027268	0.75941223	[0.8729746916992716, 0.6174252726436499]	[0.9749405, 0.9138487]	[96.16249999999998, 90.80583333333334]	0.9201429875356802	0.920732	0.9206142145725658	1
7e3m	unrelaxed_multimer_v3	4	1	0.2077209476036073	0.75941223	[0.8776077012153136, 0.6838429672286561]	[0.9775279, 0.93468046]	[96.125, 91.68833333333333]	0.9186208174157144	0.9293772	0.9272259220585825	1
7e3m	unrelaxed_multimer_v3	4	2	0.2109905489056382	0.75941223	[0.8839674100976248, 0.7096356790955635]	[0.9788964, 0.93898267]	[96.29, 92.39416666666666]	0.92041445392194	0.93250763	0.9300889981147104	1
7e3m	unrelaxed_multimer_v3	4	3	0.2098557002060915	0.75941223	[0.8831418298453635, 0.6944295734428984]	[0.97831374, 0.93519133]	[96.30833333333334, 92.10166666666667]	0.919586624008184	0.9299935	0.9279121329986584	1
